"","Round","State","Match-up"
"16000",319,"Wyoming",0
"16001",320,"Alabama",16
"16002",320,"Alaska",3
"16003",320,"Arizona",20
"16004",320,"Arkansas",10
"16005",320,"California",46
"16006",320,"Colorado",28
"16007",320,"Connecticut",35
"16008",320,"Delaware",8
"16009",320,"Florida",45
"16010",320,"Georgia",27
"16011",320,"Hawaii",6
"16012",320,"Idaho",9
"16013",320,"Illinois",43
"16014",320,"Indiana",24
"16015",320,"Iowa",12
"16016",320,"Kansas",39
"16017",320,"Kentucky",31
"16018",320,"Louisiana",42
"16019",320,"Maine",5
"16020",320,"Maryland",25
"16021",320,"Massachusetts",26
"16022",320,"Michigan",30
"16023",320,"Minnesota",37
"16024",320,"Mississippi",11
"16025",320,"Missouri",36
"16026",320,"Montana",14
"16027",320,"Nebraska",18
"16028",320,"Nevada",29
"16029",320,"New Hampshire",4
"16030",320,"New Jersey",47
"16031",320,"New Mexico",49
"16032",320,"New York",41
"16033",320,"North Carolina",44
"16034",320,"North Dakota",2
"16035",320,"Ohio",33
"16036",320,"Oklahoma",48
"16037",320,"Oregon",13
"16038",320,"Pennsylvania",38
"16039",320,"Rhode Island",17
"16040",320,"South Carolina",15
"16041",320,"South Dakota",7
"16042",320,"Tennessee",19
"16043",320,"Texas",40
"16044",320,"Utah",34
"16045",320,"Vermont",1
"16046",320,"Virginia",23
"16047",320,"Washington",32
"16048",320,"West Virginia",21
"16049",320,"Wisconsin",22
"16050",320,"Wyoming",0
"16051",321,"Alabama",17
"16052",321,"Alaska",3
"16053",321,"Arizona",21
"16054",321,"Arkansas",11
"16055",321,"California",47
"16056",321,"Colorado",29
"16057",321,"Connecticut",36
"16058",321,"Delaware",9
"16059",321,"Florida",46
"16060",321,"Georgia",28
"16061",321,"Hawaii",6
"16062",321,"Idaho",10
"16063",321,"Illinois",44
"16064",321,"Indiana",25
"16065",321,"Iowa",13
"16066",321,"Kansas",40
"16067",321,"Kentucky",32
"16068",321,"Louisiana",43
"16069",321,"Maine",5
"16070",321,"Maryland",26
"16071",321,"Massachusetts",27
"16072",321,"Michigan",31
"16073",321,"Minnesota",38
"16074",321,"Mississippi",12
"16075",321,"Missouri",37
"16076",321,"Montana",15
"16077",321,"Nebraska",19
"16078",321,"Nevada",30
"16079",321,"New Hampshire",4
"16080",321,"New Jersey",48
"16081",321,"New Mexico",8
"16082",321,"New York",42
"16083",321,"North Carolina",45
"16084",321,"North Dakota",2
"16085",321,"Ohio",34
"16086",321,"Oklahoma",49
"16087",321,"Oregon",14
"16088",321,"Pennsylvania",39
"16089",321,"Rhode Island",18
"16090",321,"South Carolina",16
"16091",321,"South Dakota",7
"16092",321,"Tennessee",20
"16093",321,"Texas",41
"16094",321,"Utah",35
"16095",321,"Vermont",1
"16096",321,"Virginia",24
"16097",321,"Washington",33
"16098",321,"West Virginia",22
"16099",321,"Wisconsin",23
"16100",321,"Wyoming",0
"16101",322,"Alabama",18
"16102",322,"Alaska",3
"16103",322,"Arizona",22
"16104",322,"Arkansas",11
"16105",322,"California",48
"16106",322,"Colorado",30
"16107",322,"Connecticut",37
"16108",322,"Delaware",9
"16109",322,"Florida",47
"16110",322,"Georgia",29
"16111",322,"Hawaii",6
"16112",322,"Idaho",10
"16113",322,"Illinois",45
"16114",322,"Indiana",26
"16115",322,"Iowa",13
"16116",322,"Kansas",41
"16117",322,"Kentucky",33
"16118",322,"Louisiana",44
"16119",322,"Maine",5
"16120",322,"Maryland",27
"16121",322,"Massachusetts",28
"16122",322,"Michigan",32
"16123",322,"Minnesota",39
"16124",322,"Mississippi",12
"16125",322,"Missouri",38
"16126",322,"Montana",16
"16127",322,"Nebraska",20
"16128",322,"Nevada",31
"16129",322,"New Hampshire",4
"16130",322,"New Jersey",49
"16131",322,"New Mexico",8
"16132",322,"New York",43
"16133",322,"North Carolina",46
"16134",322,"North Dakota",2
"16135",322,"Ohio",35
"16136",322,"Oklahoma",14
"16137",322,"Oregon",15
"16138",322,"Pennsylvania",40
"16139",322,"Rhode Island",19
"16140",322,"South Carolina",17
"16141",322,"South Dakota",7
"16142",322,"Tennessee",21
"16143",322,"Texas",42
"16144",322,"Utah",36
"16145",322,"Vermont",1
"16146",322,"Virginia",25
"16147",322,"Washington",34
"16148",322,"West Virginia",23
"16149",322,"Wisconsin",24
"16150",322,"Wyoming",0
"16151",323,"Alabama",18
"16152",323,"Alaska",3
"16153",323,"Arizona",22
"16154",323,"Arkansas",11
"16155",323,"California",49
"16156",323,"Colorado",31
"16157",323,"Connecticut",38
"16158",323,"Delaware",9
"16159",323,"Florida",48
"16160",323,"Georgia",30
"16161",323,"Hawaii",6
"16162",323,"Idaho",10
"16163",323,"Illinois",46
"16164",323,"Indiana",26
"16165",323,"Iowa",13
"16166",323,"Kansas",42
"16167",323,"Kentucky",34
"16168",323,"Louisiana",45
"16169",323,"Maine",5
"16170",323,"Maryland",28
"16171",323,"Massachusetts",29
"16172",323,"Michigan",33
"16173",323,"Minnesota",40
"16174",323,"Mississippi",12
"16175",323,"Missouri",39
"16176",323,"Montana",16
"16177",323,"Nebraska",20
"16178",323,"Nevada",32
"16179",323,"New Hampshire",4
"16180",323,"New Jersey",27
"16181",323,"New Mexico",8
"16182",323,"New York",44
"16183",323,"North Carolina",47
"16184",323,"North Dakota",2
"16185",323,"Ohio",36
"16186",323,"Oklahoma",14
"16187",323,"Oregon",15
"16188",323,"Pennsylvania",41
"16189",323,"Rhode Island",19
"16190",323,"South Carolina",17
"16191",323,"South Dakota",7
"16192",323,"Tennessee",21
"16193",323,"Texas",43
"16194",323,"Utah",37
"16195",323,"Vermont",1
"16196",323,"Virginia",25
"16197",323,"Washington",35
"16198",323,"West Virginia",23
"16199",323,"Wisconsin",24
"16200",323,"Wyoming",0
"16201",324,"Alabama",18
"16202",324,"Alaska",3
"16203",324,"Arizona",22
"16204",324,"Arkansas",11
"16205",324,"California",41
"16206",324,"Colorado",31
"16207",324,"Connecticut",38
"16208",324,"Delaware",9
"16209",324,"Florida",49
"16210",324,"Georgia",30
"16211",324,"Hawaii",6
"16212",324,"Idaho",10
"16213",324,"Illinois",47
"16214",324,"Indiana",26
"16215",324,"Iowa",13
"16216",324,"Kansas",43
"16217",324,"Kentucky",34
"16218",324,"Louisiana",46
"16219",324,"Maine",5
"16220",324,"Maryland",28
"16221",324,"Massachusetts",29
"16222",324,"Michigan",33
"16223",324,"Minnesota",40
"16224",324,"Mississippi",12
"16225",324,"Missouri",39
"16226",324,"Montana",16
"16227",324,"Nebraska",20
"16228",324,"Nevada",32
"16229",324,"New Hampshire",4
"16230",324,"New Jersey",27
"16231",324,"New Mexico",8
"16232",324,"New York",45
"16233",324,"North Carolina",48
"16234",324,"North Dakota",2
"16235",324,"Ohio",36
"16236",324,"Oklahoma",14
"16237",324,"Oregon",15
"16238",324,"Pennsylvania",42
"16239",324,"Rhode Island",19
"16240",324,"South Carolina",17
"16241",324,"South Dakota",7
"16242",324,"Tennessee",21
"16243",324,"Texas",44
"16244",324,"Utah",37
"16245",324,"Vermont",1
"16246",324,"Virginia",25
"16247",324,"Washington",35
"16248",324,"West Virginia",23
"16249",324,"Wisconsin",24
"16250",324,"Wyoming",0
"16251",325,"Alabama",18
"16252",325,"Alaska",3
"16253",325,"Arizona",22
"16254",325,"Arkansas",11
"16255",325,"California",42
"16256",325,"Colorado",31
"16257",325,"Connecticut",38
"16258",325,"Delaware",9
"16259",325,"Florida",39
"16260",325,"Georgia",30
"16261",325,"Hawaii",6
"16262",325,"Idaho",10
"16263",325,"Illinois",48
"16264",325,"Indiana",26
"16265",325,"Iowa",13
"16266",325,"Kansas",44
"16267",325,"Kentucky",34
"16268",325,"Louisiana",47
"16269",325,"Maine",5
"16270",325,"Maryland",28
"16271",325,"Massachusetts",29
"16272",325,"Michigan",33
"16273",325,"Minnesota",41
"16274",325,"Mississippi",12
"16275",325,"Missouri",40
"16276",325,"Montana",16
"16277",325,"Nebraska",20
"16278",325,"Nevada",32
"16279",325,"New Hampshire",4
"16280",325,"New Jersey",27
"16281",325,"New Mexico",8
"16282",325,"New York",46
"16283",325,"North Carolina",49
"16284",325,"North Dakota",2
"16285",325,"Ohio",36
"16286",325,"Oklahoma",14
"16287",325,"Oregon",15
"16288",325,"Pennsylvania",43
"16289",325,"Rhode Island",19
"16290",325,"South Carolina",17
"16291",325,"South Dakota",7
"16292",325,"Tennessee",21
"16293",325,"Texas",45
"16294",325,"Utah",37
"16295",325,"Vermont",1
"16296",325,"Virginia",25
"16297",325,"Washington",35
"16298",325,"West Virginia",23
"16299",325,"Wisconsin",24
"16300",325,"Wyoming",0
"16301",326,"Alabama",18
"16302",326,"Alaska",3
"16303",326,"Arizona",22
"16304",326,"Arkansas",11
"16305",326,"California",43
"16306",326,"Colorado",32
"16307",326,"Connecticut",39
"16308",326,"Delaware",9
"16309",326,"Florida",40
"16310",326,"Georgia",31
"16311",326,"Hawaii",6
"16312",326,"Idaho",10
"16313",326,"Illinois",49
"16314",326,"Indiana",27
"16315",326,"Iowa",13
"16316",326,"Kansas",45
"16317",326,"Kentucky",35
"16318",326,"Louisiana",48
"16319",326,"Maine",5
"16320",326,"Maryland",29
"16321",326,"Massachusetts",30
"16322",326,"Michigan",34
"16323",326,"Minnesota",42
"16324",326,"Mississippi",12
"16325",326,"Missouri",41
"16326",326,"Montana",16
"16327",326,"Nebraska",20
"16328",326,"Nevada",33
"16329",326,"New Hampshire",4
"16330",326,"New Jersey",28
"16331",326,"New Mexico",8
"16332",326,"New York",47
"16333",326,"North Carolina",26
"16334",326,"North Dakota",2
"16335",326,"Ohio",37
"16336",326,"Oklahoma",14
"16337",326,"Oregon",15
"16338",326,"Pennsylvania",44
"16339",326,"Rhode Island",19
"16340",326,"South Carolina",17
"16341",326,"South Dakota",7
"16342",326,"Tennessee",21
"16343",326,"Texas",46
"16344",326,"Utah",38
"16345",326,"Vermont",1
"16346",326,"Virginia",25
"16347",326,"Washington",36
"16348",326,"West Virginia",23
"16349",326,"Wisconsin",24
"16350",326,"Wyoming",0
"16351",327,"Alabama",18
"16352",327,"Alaska",3
"16353",327,"Arizona",22
"16354",327,"Arkansas",11
"16355",327,"California",44
"16356",327,"Colorado",32
"16357",327,"Connecticut",40
"16358",327,"Delaware",9
"16359",327,"Florida",41
"16360",327,"Georgia",31
"16361",327,"Hawaii",6
"16362",327,"Idaho",10
"16363",327,"Illinois",33
"16364",327,"Indiana",27
"16365",327,"Iowa",13
"16366",327,"Kansas",46
"16367",327,"Kentucky",36
"16368",327,"Louisiana",49
"16369",327,"Maine",5
"16370",327,"Maryland",29
"16371",327,"Massachusetts",30
"16372",327,"Michigan",35
"16373",327,"Minnesota",43
"16374",327,"Mississippi",12
"16375",327,"Missouri",42
"16376",327,"Montana",16
"16377",327,"Nebraska",20
"16378",327,"Nevada",34
"16379",327,"New Hampshire",4
"16380",327,"New Jersey",28
"16381",327,"New Mexico",8
"16382",327,"New York",48
"16383",327,"North Carolina",26
"16384",327,"North Dakota",2
"16385",327,"Ohio",38
"16386",327,"Oklahoma",14
"16387",327,"Oregon",15
"16388",327,"Pennsylvania",45
"16389",327,"Rhode Island",19
"16390",327,"South Carolina",17
"16391",327,"South Dakota",7
"16392",327,"Tennessee",21
"16393",327,"Texas",47
"16394",327,"Utah",39
"16395",327,"Vermont",1
"16396",327,"Virginia",25
"16397",327,"Washington",37
"16398",327,"West Virginia",23
"16399",327,"Wisconsin",24
"16400",327,"Wyoming",0
"16401",328,"Alabama",19
"16402",328,"Alaska",3
"16403",328,"Arizona",23
"16404",328,"Arkansas",11
"16405",328,"California",45
"16406",328,"Colorado",33
"16407",328,"Connecticut",41
"16408",328,"Delaware",9
"16409",328,"Florida",42
"16410",328,"Georgia",32
"16411",328,"Hawaii",6
"16412",328,"Idaho",10
"16413",328,"Illinois",34
"16414",328,"Indiana",28
"16415",328,"Iowa",13
"16416",328,"Kansas",47
"16417",328,"Kentucky",37
"16418",328,"Louisiana",16
"16419",328,"Maine",5
"16420",328,"Maryland",30
"16421",328,"Massachusetts",31
"16422",328,"Michigan",36
"16423",328,"Minnesota",44
"16424",328,"Mississippi",12
"16425",328,"Missouri",43
"16426",328,"Montana",17
"16427",328,"Nebraska",21
"16428",328,"Nevada",35
"16429",328,"New Hampshire",4
"16430",328,"New Jersey",29
"16431",328,"New Mexico",8
"16432",328,"New York",49
"16433",328,"North Carolina",27
"16434",328,"North Dakota",2
"16435",328,"Ohio",39
"16436",328,"Oklahoma",14
"16437",328,"Oregon",15
"16438",328,"Pennsylvania",46
"16439",328,"Rhode Island",20
"16440",328,"South Carolina",18
"16441",328,"South Dakota",7
"16442",328,"Tennessee",22
"16443",328,"Texas",48
"16444",328,"Utah",40
"16445",328,"Vermont",1
"16446",328,"Virginia",26
"16447",328,"Washington",38
"16448",328,"West Virginia",24
"16449",328,"Wisconsin",25
"16450",328,"Wyoming",0
"16451",329,"Alabama",19
"16452",329,"Alaska",3
"16453",329,"Arizona",23
"16454",329,"Arkansas",11
"16455",329,"California",46
"16456",329,"Colorado",33
"16457",329,"Connecticut",42
"16458",329,"Delaware",9
"16459",329,"Florida",43
"16460",329,"Georgia",32
"16461",329,"Hawaii",6
"16462",329,"Idaho",10
"16463",329,"Illinois",34
"16464",329,"Indiana",28
"16465",329,"Iowa",13
"16466",329,"Kansas",48
"16467",329,"Kentucky",38
"16468",329,"Louisiana",16
"16469",329,"Maine",5
"16470",329,"Maryland",30
"16471",329,"Massachusetts",31
"16472",329,"Michigan",37
"16473",329,"Minnesota",45
"16474",329,"Mississippi",12
"16475",329,"Missouri",44
"16476",329,"Montana",17
"16477",329,"Nebraska",21
"16478",329,"Nevada",35
"16479",329,"New Hampshire",4
"16480",329,"New Jersey",29
"16481",329,"New Mexico",8
"16482",329,"New York",36
"16483",329,"North Carolina",27
"16484",329,"North Dakota",2
"16485",329,"Ohio",40
"16486",329,"Oklahoma",14
"16487",329,"Oregon",15
"16488",329,"Pennsylvania",47
"16489",329,"Rhode Island",20
"16490",329,"South Carolina",18
"16491",329,"South Dakota",7
"16492",329,"Tennessee",22
"16493",329,"Texas",49
"16494",329,"Utah",41
"16495",329,"Vermont",1
"16496",329,"Virginia",26
"16497",329,"Washington",39
"16498",329,"West Virginia",24
"16499",329,"Wisconsin",25
"16500",329,"Wyoming",0
"16501",330,"Alabama",19
"16502",330,"Alaska",3
"16503",330,"Arizona",23
"16504",330,"Arkansas",11
"16505",330,"California",47
"16506",330,"Colorado",33
"16507",330,"Connecticut",43
"16508",330,"Delaware",9
"16509",330,"Florida",44
"16510",330,"Georgia",32
"16511",330,"Hawaii",6
"16512",330,"Idaho",10
"16513",330,"Illinois",34
"16514",330,"Indiana",28
"16515",330,"Iowa",13
"16516",330,"Kansas",49
"16517",330,"Kentucky",38
"16518",330,"Louisiana",16
"16519",330,"Maine",5
"16520",330,"Maryland",30
"16521",330,"Massachusetts",31
"16522",330,"Michigan",37
"16523",330,"Minnesota",46
"16524",330,"Mississippi",12
"16525",330,"Missouri",45
"16526",330,"Montana",17
"16527",330,"Nebraska",21
"16528",330,"Nevada",35
"16529",330,"New Hampshire",4
"16530",330,"New Jersey",29
"16531",330,"New Mexico",8
"16532",330,"New York",36
"16533",330,"North Carolina",27
"16534",330,"North Dakota",2
"16535",330,"Ohio",40
"16536",330,"Oklahoma",14
"16537",330,"Oregon",15
"16538",330,"Pennsylvania",48
"16539",330,"Rhode Island",20
"16540",330,"South Carolina",18
"16541",330,"South Dakota",7
"16542",330,"Tennessee",22
"16543",330,"Texas",42
"16544",330,"Utah",41
"16545",330,"Vermont",1
"16546",330,"Virginia",26
"16547",330,"Washington",39
"16548",330,"West Virginia",24
"16549",330,"Wisconsin",25
"16550",330,"Wyoming",0
"16551",331,"Alabama",20
"16552",331,"Alaska",3
"16553",331,"Arizona",24
"16554",331,"Arkansas",12
"16555",331,"California",48
"16556",331,"Colorado",34
"16557",331,"Connecticut",44
"16558",331,"Delaware",9
"16559",331,"Florida",45
"16560",331,"Georgia",33
"16561",331,"Hawaii",6
"16562",331,"Idaho",11
"16563",331,"Illinois",35
"16564",331,"Indiana",29
"16565",331,"Iowa",14
"16566",331,"Kansas",10
"16567",331,"Kentucky",39
"16568",331,"Louisiana",17
"16569",331,"Maine",5
"16570",331,"Maryland",31
"16571",331,"Massachusetts",32
"16572",331,"Michigan",38
"16573",331,"Minnesota",47
"16574",331,"Mississippi",13
"16575",331,"Missouri",46
"16576",331,"Montana",18
"16577",331,"Nebraska",22
"16578",331,"Nevada",36
"16579",331,"New Hampshire",4
"16580",331,"New Jersey",30
"16581",331,"New Mexico",8
"16582",331,"New York",37
"16583",331,"North Carolina",28
"16584",331,"North Dakota",2
"16585",331,"Ohio",41
"16586",331,"Oklahoma",15
"16587",331,"Oregon",16
"16588",331,"Pennsylvania",49
"16589",331,"Rhode Island",21
"16590",331,"South Carolina",19
"16591",331,"South Dakota",7
"16592",331,"Tennessee",23
"16593",331,"Texas",43
"16594",331,"Utah",42
"16595",331,"Vermont",1
"16596",331,"Virginia",27
"16597",331,"Washington",40
"16598",331,"West Virginia",25
"16599",331,"Wisconsin",26
"16600",331,"Wyoming",0
"16601",332,"Alabama",20
"16602",332,"Alaska",3
"16603",332,"Arizona",24
"16604",332,"Arkansas",12
"16605",332,"California",49
"16606",332,"Colorado",35
"16607",332,"Connecticut",45
"16608",332,"Delaware",9
"16609",332,"Florida",46
"16610",332,"Georgia",34
"16611",332,"Hawaii",6
"16612",332,"Idaho",11
"16613",332,"Illinois",36
"16614",332,"Indiana",29
"16615",332,"Iowa",14
"16616",332,"Kansas",10
"16617",332,"Kentucky",40
"16618",332,"Louisiana",17
"16619",332,"Maine",5
"16620",332,"Maryland",32
"16621",332,"Massachusetts",33
"16622",332,"Michigan",39
"16623",332,"Minnesota",48
"16624",332,"Mississippi",13
"16625",332,"Missouri",47
"16626",332,"Montana",18
"16627",332,"Nebraska",22
"16628",332,"Nevada",37
"16629",332,"New Hampshire",4
"16630",332,"New Jersey",30
"16631",332,"New Mexico",8
"16632",332,"New York",38
"16633",332,"North Carolina",28
"16634",332,"North Dakota",2
"16635",332,"Ohio",42
"16636",332,"Oklahoma",15
"16637",332,"Oregon",16
"16638",332,"Pennsylvania",31
"16639",332,"Rhode Island",21
"16640",332,"South Carolina",19
"16641",332,"South Dakota",7
"16642",332,"Tennessee",23
"16643",332,"Texas",44
"16644",332,"Utah",43
"16645",332,"Vermont",1
"16646",332,"Virginia",27
"16647",332,"Washington",41
"16648",332,"West Virginia",25
"16649",332,"Wisconsin",26
"16650",332,"Wyoming",0
"16651",333,"Alabama",20
"16652",333,"Alaska",3
"16653",333,"Arizona",24
"16654",333,"Arkansas",12
"16655",333,"California",48
"16656",333,"Colorado",35
"16657",333,"Connecticut",45
"16658",333,"Delaware",9
"16659",333,"Florida",46
"16660",333,"Georgia",34
"16661",333,"Hawaii",6
"16662",333,"Idaho",11
"16663",333,"Illinois",36
"16664",333,"Indiana",29
"16665",333,"Iowa",14
"16666",333,"Kansas",10
"16667",333,"Kentucky",40
"16668",333,"Louisiana",17
"16669",333,"Maine",5
"16670",333,"Maryland",32
"16671",333,"Massachusetts",33
"16672",333,"Michigan",39
"16673",333,"Minnesota",49
"16674",333,"Mississippi",13
"16675",333,"Missouri",47
"16676",333,"Montana",18
"16677",333,"Nebraska",22
"16678",333,"Nevada",37
"16679",333,"New Hampshire",4
"16680",333,"New Jersey",30
"16681",333,"New Mexico",8
"16682",333,"New York",38
"16683",333,"North Carolina",28
"16684",333,"North Dakota",2
"16685",333,"Ohio",42
"16686",333,"Oklahoma",15
"16687",333,"Oregon",16
"16688",333,"Pennsylvania",31
"16689",333,"Rhode Island",21
"16690",333,"South Carolina",19
"16691",333,"South Dakota",7
"16692",333,"Tennessee",23
"16693",333,"Texas",44
"16694",333,"Utah",43
"16695",333,"Vermont",1
"16696",333,"Virginia",27
"16697",333,"Washington",41
"16698",333,"West Virginia",25
"16699",333,"Wisconsin",26
"16700",333,"Wyoming",0
"16701",334,"Alabama",21
"16702",334,"Alaska",3
"16703",334,"Arizona",25
"16704",334,"Arkansas",12
"16705",334,"California",49
"16706",334,"Colorado",36
"16707",334,"Connecticut",46
"16708",334,"Delaware",9
"16709",334,"Florida",47
"16710",334,"Georgia",35
"16711",334,"Hawaii",6
"16712",334,"Idaho",11
"16713",334,"Illinois",37
"16714",334,"Indiana",30
"16715",334,"Iowa",14
"16716",334,"Kansas",10
"16717",334,"Kentucky",41
"16718",334,"Louisiana",17
"16719",334,"Maine",5
"16720",334,"Maryland",33
"16721",334,"Massachusetts",34
"16722",334,"Michigan",40
"16723",334,"Minnesota",19
"16724",334,"Mississippi",13
"16725",334,"Missouri",48
"16726",334,"Montana",18
"16727",334,"Nebraska",23
"16728",334,"Nevada",38
"16729",334,"New Hampshire",4
"16730",334,"New Jersey",31
"16731",334,"New Mexico",8
"16732",334,"New York",39
"16733",334,"North Carolina",29
"16734",334,"North Dakota",2
"16735",334,"Ohio",43
"16736",334,"Oklahoma",15
"16737",334,"Oregon",16
"16738",334,"Pennsylvania",32
"16739",334,"Rhode Island",22
"16740",334,"South Carolina",20
"16741",334,"South Dakota",7
"16742",334,"Tennessee",24
